ppt_id,clu,gender,age,ethnicity,family,location,handedness,clu_composite,clu_within_clu,clu_complex,question,eye_n_brow,head,mouth_gesture_question,mouthing_question,manual,nonmanual,position,semantic,social_action,rh_idgloss,lh_idgloss,any_head_movement,any_head_nod,any_head_forward,any_head_backward,any_head_sideward,any_head_shake,any_head_up,any_head_down,any_eye_brow,any_eye_brow_up,any_eye_brow_down,any_eye_brow_squint,any_eye_brow_wide,has_single_mouthing,has_multiple_mouthing,any_manual,has_manual_single,has_manual_multiple,any_mouthing,elicited_response,has_CA
MC01,MC01M18WHC_CLU#056,M,18,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,down,Forward,no,Single,Single,Present,pre-predicate,Content,request information,"HOW, KNOW, G:WELL","HOW, KNOW, G:WELL",yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,has CA
MC01,MC01M18WHC_CLU#081,M,18,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,squint,HS,no,Absent,Absent,Present,NA,Other,OIR-freeze-look,G(NMS):NO,NA,yes,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
MC01,MC01M18WHC_CLU#084,M,18,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating,squint,Null,no,Absent,Absent,Absent,NA,Other,OIR-freeze-look,NA,NA,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
MC01,MC01M18WHC_CLU#088,M,18,White,Hearing,Manchester,right-handed,SharedCecho,NA,NA,Initiating,null,Nod,no,Absent,Absent,Present,NA,Content,OIR-restricted,M:THE-FOX,NA,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC01,MC01M18WHC_CLU#090,M,18,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,down,Null,no,Single,Single,Present,pre-predicate,Content,request information,"HOW, SIZE","HOW, SIZE, DRINK, SIZE",no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
MC01,MC01M18WHC_CLU#091,M,18,White,Hearing,Manchester,right-handed,SharedCecho,NA,NA,Continuing,up,Forward,no,Absent,Absent,Present,NA,Polar,OIR-restricted&surprise,SIZE,SIZE,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC01,MC01M18WHC_CLU#104,M,18,White,Hearing,Manchester,right-handed,SharedCecho,NA,NA,Initiating,up,Sideward,yes,Absent,Absent,Present,NA,Polar,OIR-restricted&surprise,"THROW-UP, NOTHING",NA,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC01,MC01M18WHC_CLU#107,M,18,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,down,Null,no,Single,Absent,Present,NA,Content,request information,"AGE, START02, DRINK, PT:PRO2SG",START02,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,response,no CA
MC01,MC01M18WHC_CLU#108,M,18,White,Hearing,Manchester,right-handed,SharedCecho,NA,NA,Initiating,up,Sideward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,M:SEVENTEEN-HALF,NA,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC01,MC01M18WHC_CLU#141,M,18,White,Hearing,Manchester,right-handed,Embed,contained,NA,Continuing-NR,down,Null,no,Single,Single,Present,pre-predicate,Content,request information,"WHY-NOT, SLEEP, PT:POSS1SG, HOUSE02","WHY-NOT, PT:PRO3SG, CAN, SLEEP, HOUSE02",no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no response,has CA
MC01,MC01M18WHC_CLU#148,M,18,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing-NR,down,HS,no,Single,Single,Present,other,Content,request information,NA,"PT:PRO1SG, G:WELL, WHY",yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no response,has CA
MC01,MC01M18WHC_CLU#149,M,18,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,down,HS,no,Single,Single,Present,post-predicate (non-reprise & clause-final),Polar,request confirmation,"PT:POSS2SG, PARTNER, SLEEP, G:WELL","PARTNER, SLEEP, G:WELL",yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,has CA
MC21,MC21F67WHNC_CLU#001,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,null,"Forward, Nod",no,Absent,Single,Present,pre-predicate,Polar,request confirmation,"WHEN, ALRIGHT02, PT:PRO2SG","PT:PRO2SG, ALRIGHT02",yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,response,no CA
MC21,MC21F67WHNC_CLU#002,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,up,"Nod, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO2SG, G:HEY, PACK, NOT-YET","PACK, NOT-YET",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#005,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating-NR,up,"Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"TAKE, TOWEL, PT:PRO2SG",TOWEL,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
MC21,MC21F67WHNC_CLU#006,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"CHANGE02, MIND",CHANGE02,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#009,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,squint,Backward,no,Absent,Absent,Present,NA,Polar,request confirmation,ONE,ONE,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#053,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"SURPRISE, PT:, MR-MUSCLE(FS:MR^STRONG)",PT:,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#062,F,67,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Continuing,null,Forward,no,Absent,Absent,Present,NA,Other,OIR-freeze-look,NA,NA,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#064,F,67,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Continuing-NR,squint,Forward,no,Absent,Absent,Present,NA,Other,OIR-open,NA,NA,yes,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no response,no CA
MC21,MC21F67WHNC_CLU#065,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,null,"Null, Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO3SG, OLD, PT:PRO3SG",NA,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#066,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,up,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"SN:MR-MUSCLE(FS:MR^STRONG), PT:DET",SN:MR-MUSCLE(FS:MR^STRONG),yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC21,"MC21F67WHNC_CLU#076, MC21F67WHNC_CLU#077",F,67,White,Hearing,Manchester,right-handed,SharedMcontentEmbed,"pre-container, contained",NA,Continuing,"down, null, down","Null, Down, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"REMEMBER02, PT:PRO2SG, PAY, PT:PRO2SG, DSS(CYL)-BE, WHITE, G:CA:RUB-SOMETHING, DSS(CYL)-BE, YELLOW09","PT:PRO2SG, REMEMBER02, PAY, DSS(CYL)-BE",yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,response,has CA
MC21,MC21F67WHNC_CLU#098,F,67,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,DSS(SMALL-OPEN),DSEW(FLAT)-MOVE,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,has CA
MC21,MC21F67WHNC_CLU#103,F,67,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Continuing,down,Sideward,no,Absent,Absent,Present,NA,Other,OIR-freeze-look,NA,NA,yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#121,F,67,White,Hearing,Manchester,right-handed,Embed?,pre-container,NA,Continuing,up,"Forward, Backward",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:DET, PT:, NIGHT, DEAF-CLUB","G:HEY, NIGHT",yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC21,MC21F67WHNC_CLU#157,F,67,White,Hearing,Manchester,right-handed,EmbedEmbed,contained+contained,NA,Continuing,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:, FS:UNKNOWN(N)(FALSE-START), PICK-UP","FS:UNKNOWN(N)(FALSE-START), PICK-UP",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,has CA
BL07,BL07F35WDC_CLU#013,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Continuing,"null, up","Null, Forward",no,Absent,Absent,Present,NA,Polar,request confirmation,"BUT, AMBIENCE, BETTER, PT:LOC, DRINK, G:WELL","AMBIENCE, BETTER",yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#017,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Initiating,null,Null,no,Absent,Absent,Absent,NA,Polar,request confirmation,RELATIONSHIP,RELATIONSHIP,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#024,F,35,White,Deaf,Bristol,right-handed,Fragment,NA,NA,Continuing,null,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,PT:LBUOY,LBUOY-TWO02,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#032,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Continuing,up,"Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"BEEN, INVOLVE","PT:PRO2SG, BEEN, INVOLVE, PT:PRO2SG",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#044,F,35,White,Deaf,Bristol,right-handed,Depend,NA,independent,Continuing,"null, up","HS, Null, Nod, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"SOME, NOW, SOME, ONE, FROM, SWINDON, PT:LOC, DROP","NOW, SOME, FROM, DROP",yes,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#046,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Continuing,null,Null,no,Absent,Absent,Absent,NA,Polar,request confirmation,"HAVE, FS:P-POKER, DEAL-CARDS","FS:P-POKER, DEAL-CARDS",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#065,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Continuing,null,Null,no,Absent,Absent,Present,NA,Polar,Request confirmation,"PT:, SN:JOHN-MANCINI, RUN","FBUOY, RUN",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#068,F,35,White,Deaf,Bristol,right-handed,Embed,contained,NA,Continuing-NR,squint,Wobble,no,Single,Multiple,Present,reprise (clause-final),Content,request information,"WHO, PAYMENT, RISE, MONEY, WHAT","RISE, MONEY",yes,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,yes,no,yes,yes,no response,has CA
BL07,BL07F35WDC_CLU#097,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Initiating,down,"HS, Null",no,Multiple,Multiple,Present,reprise (non-clause-final),Content,OIR-restricted,"BEEN, WHO, PT:PRO3SG, WHO, PT:PRO3SG, G:ERM",NA,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,yes,response,no CA
BL07,BL07F35WDC_CLU#102,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Initiating,"down, null","Forward, Null",no,Single,Single,Present,post-predicate (non-reprise),Content,Request information,"PT:PRO2SG, WORK, WHAT, NOW, PT:PRO2SG",NA,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
BL07,BL07F35WDC_CLU#103,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Initiating,up,Nod,no,Absent,Absent,Present,NA,Polar,Request confirmation,"LIKE, PT:",NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#107,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Initiating,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:POSS1SG(5), SPOUSE, WORK, G:ERM, COMPUTER, TECHNOLOGY, FS:E-ENGINEER","SPOUSE, WORK, G:ERM, COMPUTER, TECHNOLOGY, FS:E-ENGINEER, FBUOY",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#108,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Continuing,null,"Nod, Null",no,Absent,Absent,Absent,NA,Polar,request confirmation,"G:WELL, PT:LOC, FS:AZTEC, PT:LOC",FS:AZTEC,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#134,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Initiating,up,"Null, HS",yes,Absent,Absent,Present,NA,Polar,Request confirmation,"PT:PRO2SG, GO, NIGHT, ALCOHOLIC, PT:PRO2SG, NOTHING",NIGHT,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#136,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Initiating,null,"HS, Null, Nod",no,Absent,Absent,Absent,NA,Other,Request confirmation,"SAME, PT:POSS1SG(1), SPOUSE, WITH, TWO, BOY, GO, LOOK, SN:BRISTOL(FS:B-BRISTOL), SN:ROVERS(FS:R-ROVERS), TYPICAL","SPOUSE, SN:BRISTOL(FS:B-BRISTOL), SN:ROVERS(FS:R-ROVERS)",yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL07,BL07F35WDC_CLU#138,F,35,White,Deaf,Bristol,right-handed,Single,NA,NA,Continuing,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"HAVE, FS:S-SEASON, TICKET, EVERY-YEAR","FS:S-SEASON, TICKET, EVERY-YEAR",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#028,M,31,Black,Hearing,London,left-handed,SharedCecho,NA,NA,Initiating,null,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,SELF,NA,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#037,M,31,Black,Hearing,London,left-handed,Embed,contained,NA,Continuing-NR,up,"Null, Wobble",no,Single,Multiple,Present,other,Content,outloud,"RESPONSIBILITY, PT:DET, G:WELL","WHO, RESPONSIBILITY, PT:DET, OFFICE, G:WELL",yes,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,no,yes,yes,no response,has CA
LN24,LN24M31BHC_LH_CLU#046,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Initiating,down,HS,no,Absent,Multiple,Present,reprise (clause-final),Polar,suggestion/offer/request,"CAN, MOVE, CAN-NOT","MOVE, CAN-NOT",yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,response,no CA
LN24,LN24M31BHC_LH_CLU#047,M,31,Black,Hearing,London,left-handed,SharedCecho,NA,NA,Continuing,up,Nod1,no,Absent,Absent,Present,NA,Polar,OIR-restricted,FINISH02,FINISH02,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#054,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Continuing,"up, null, up, null, up, null, up","Backward, Null, Backward, Null, Backward, Null",no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,request confirmation,"PT:, EIGHTEEN, SEVENTEEN, G:WELL, MEANING, MUST, G:WELL, DO, PUT-FEET-UP, BOOKED, BOOKED, RELAX, PUT-FEET-UP, HOUSE02, PUT-FEET-UP, G:WELL","G:WELL, MEANING, MUST, USE02, G:WELL, DO, PUT-FEET-UP, BOOKED, BOOKED, RELAX, PUT-FEET-UP, HOUSE02, PUT-FEET-UP, G:WELL",yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,has CA
LN24,LN24M31BHC_LH_CLU#080,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Initiating,"down, up, down","Null, Forward",no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,OIR-restricted,NA,"PT:DET, SAME, PAST, G:WELL, NINETEEN, SEVEN03/EIGHT03, G:WELL",yes,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#085,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Initiating,down,"Forward, Null",no,Single,Single,Present,pre-predicate,Polar,suggestion/offer/request,"CAN, CEILING(FALSE-START), PROFESSIONAL, WHO","PROFESSIONAL, SUMMON",yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,has CA
LN24,LN24M31BHC_LH_CLU#086,M,31,Black,Hearing,London,left-handed,SharedCecho,NA,NA,Continuing,up+wide,HS,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"KNOW(FALSE-START), NOTHING, CAN-NOT",CAN-NOT,yes,no,no,no,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#087,M,31,Black,Hearing,London,left-handed,SharedCecho,NA,NA,Initiating,up,Nod1,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"MEANING, REMOVE02",REMOVE02,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#088,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Continuing,up,Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,"PAY, FBUOY","PAY, AGAIN",yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#090,M,31,Black,Hearing,London,left-handed,Depend,NA,independent,Continuing,"down, up",Null,no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,request confirmation,"NEXT, BATH02, PT:PRO2SG","NEXT, BATH02",no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#091,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Continuing-NR,"null, up",Nod1,no,Absent,Absent,Present,NA,Polar,OIR-restricted,NEXT,"WILL, NEXT, NEXT",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
LN24,"LN24M31BHC_LH_CLU#098, LN24M31BHC_LH_CLU#099",M,31,Black,Hearing,London,left-handed,Depend,NA,"dependent, independent",Continuing,"null, up","HS, Nod",no,Absent,Absent,Present,NA,Polar,suggestion/offer/request,"LIKE-NOT, GIVE, GOOD","GIVE, GOOD",yes,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#103,M,31,Black,Hearing,London,left-handed,SharedCecho,NA,NA,Continuing,up,Up,no,Absent,Absent,Present,NA,Polar,OIR-restricted,WEEK-THREE02,"THREE02, WEEK-THREE02",yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#106,M,31,Black,Hearing,London,left-handed,Fragment,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,OIR,NA,PT:,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#107,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Multiple,Present,reprise (clause-final),Polar,OIR-restricted,"PT:, FS:FOR(R), SURPRISE, PT:PRO2SG","FS:FOR(R), SURPRISE",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,response,no CA
LN24,LN24M31BHC_LH_CLU#111,M,31,Black,Hearing,London,left-handed,SharedCecho,NA,NA,Initiating,down,Forward,no,Absent,Absent,Present,NA,Content,OIR-restricted,"FOOTBALL, FOOTBALL, CHILD","FOOTBALL, CHILD",yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#112,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Initiating,down,Forward,no,Single,Single,Present,other,Content,OIR-restricted,WHERE,NA,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
LN24,LN24M31BHC_LH_CLU#113,M,31,Black,Hearing,London,left-handed,SharedCecho,NA,NA,Continuing,up,Forward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,FS:COVENTRY(CV),"FS:COVENTRY(CV), PT:LOC",yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#118,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Initiating,"down, up",HS,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"NO/PT:PRO2SG, DRIVE, NO",DRIVE,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#119,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Continuing,up,"Null, Forward, Nod1",no,Absent,Absent,Present,NA,Polar,OIR-restricted,"PT:PRO2SG, DRIVE, TBUOY","DRIVE, LEAVE-IT-BE",yes,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#120,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Continuing,down,Null,no,Multiple,Multiple,Present,other,Content,request information,"HOW02, HOME, HOW, G:WELL","HOW02, HOW, G:WELL",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,yes,response,no CA
LN24,"LN24M31BHC_LH_CLU#122, LN24M31BHC_LH_CLU#123",M,31,Black,Hearing,London,left-handed,"Single, Single",NA,NA,Continuing,"null, up",HS,no,Absent,Absent,Present,NA,Polar,request information,"NO, DRINK, NO, NOT",TBUOY,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN24,LN24M31BHC_LH_CLU#127,M,31,Black,Hearing,London,left-handed,Single,NA,NA,Continuing,"up, down, up",Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:, SN:UNKNOWN(FS:R-UNKNOWN^FS:C-UNKNOWN), FBUOY, PARTY03","G:HEY, GO-TO, SN:UNKNOWN(FS:R-UNKNOWN^FS:C-UNKNOWN), AGE-THREE^ZERO, PARTY03",yes,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
BM10,BM10M67WDNC_CLU#013,M,67,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating-NR,up,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO2SG, AGE-SIXTY-FIVE(SIX03)(FALSE-START), STILL, WORK, AGE-SIXTY-FIVE(SIX03^FIVE), PT:PRO2SG","PBUOY/PT:PRO2SG, WORK",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
BM10,BM10M67WDNC_CLU#014,M,67,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,"up, down","Null, Nod1",no,Absent,Absent,Present,NA,Polar,OIR-restricted,"AGE-SIXTY-FIVE(SIX03^FIVE), RETIRE, PT:PRO2SG","RETIRE, FBUOY",yes,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
BM10,BM10M67WDNC_CLU#017,M,67,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,down,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"STILL, SCHOOL02, TEACH","STILL, SCHOOL02, TEACH",yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM10,BM10M67WDNC_CLU#032,M,67,White,Deaf,Birmingham,right-handed,Single,NA,NA,Continuing,up,Nod1,no,Single,Absent,Present,NA,Content,request information,"PT:PRO2SG, THINK, PT:PRO2SG",NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,yes,response,no CA
BM10,BM10M67WDNC_CLU#034,M,67,White,Deaf,Birmingham,right-handed,Single,NA,NA,Initiating,up,Nod,no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Content,outloud,"THINK, PT:PRO1SG, THINK, EVALUATE, PT:PRO1SG, PT:PRO1SG, FUTURE02, WHAT",NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
MC24,MC24F64WHC_CLU#017,F,64,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating-NR,up,Nod,yes,Absent,Absent,Present,NA,Polar,OIR-restricted,"G:WELL, STILL, NOW","STILL, NOW",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
MC24,MC24F64WHC_CLU#017,F,64,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing-NR,wide,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"STILL, NOW","STILL, NOW",no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no response,no CA
MC24,MC24F64WHC_CLU#017,F,64,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,up,Nod,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"STILL, NOW, STILL","STILL, NOW, STILL",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC24,MC24F64WHC_CLU#024,F,64,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,up,Nod1,no,Absent,Absent,Present,NA,Polar,request confirmation,"BEEN, EGYPT, PT:PRO2SG","BEEN, EGYPT",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
